id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
750,2.1593208e-24,3.142976e-19,2.0675438e-28,7.284152e-18,1.832973e-20,3.4480013e-19,1.2579662e-22,1.7306399e-25,1.8872048e-24,1.8160664e-21,4.140581e-25,3.9500749e-28,2.0627393e-27,1.3109018e-27,1.3269829e-18,9.579362e-19,1.6710393e-17,6.859474e-26,8.0656183e-26,1.8534319e-22,2.3543437e-23,1.1479656e-18,9.425395e-16,1.3616276e-24,1.0579165e-22,1.4751567e-21,4.815979e-19,5.4041975e-22,1.2530165e-18,9.2950854e-20,8.124968e-27,1.0587554e-16,3.9435455e-18,9.766216e-18,4.7437276e-16,2.4701964e-21,4.1488216e-16,1.3555505e-21,3.0340416e-19,6.1098e-16,9.178274e-22,2.3951465e-21,1.5338546e-15,3.7406015e-26,1.3318493e-21,3.881838e-21,2.6153157e-13,7.343196e-23,7.000103e-26,3.1014397e-30,1.3316038e-16,1.0,8.250722e-25,1.9059177e-20,5.9345665e-19,1.029777e-12,4.656776e-13,7.698917e-24,5.378086e-27,1.1234828e-20,1.9588676e-16,6.4531265e-19,5.966883e-22,6.68649e-23,1.075389e-13,1.5509367e-28,1.7244662e-16,5.1499907e-25,3.173152e-20,1.6273153e-21,6.8458577e-25,1.2921523e-23,3.0351173e-12,2.665542e-23,1.2378435e-16,1.425772e-15,2.6547741e-24,3.4445693e-12,2.2692719e-13,6.596195e-24,5.567619e-17,3.0593078e-19,4.196293e-20,8.2019666e-15,7.597297e-14,1.0388458e-27,1.143511e-27,4.582266e-23,1.4518588e-15,2.837115e-26,1.8344717e-18,1.0635642e-24,1.4644294e-23,1.6806859e-25,5.447071e-26,2.468246e-29,5.744309e-25,1.1964769e-17,2.275647e-25
751,3.7855707e-21,2.6829751e-24,1.6029404e-23,2.4746644e-23,4.1522625e-21,5.5869047e-21,2.4367624e-16,4.3467125e-18,4.1372307e-19,1.2902868e-21,4.6372015e-30,7.22672e-26,2.8134262e-26,5.0780506e-15,1.0213653e-24,8.8751955e-18,6.1644214e-30,4.3737978e-15,1.2213015e-22,4.890224e-23,5.089594e-21,5.44106e-29,1.0417555e-18,2.012457e-22,9.219168e-19,9.4444516e-20,6.3352976e-25,1.4126627e-26,1.00301226e-19,1.3016928e-20,3.7885803e-26,6.930346e-14,1.5487688e-18,1.0,8.515833e-20,1.4444222e-24,7.953746e-22,3.8927925e-23,2.6270292e-17,6.333994e-17,2.6670807e-21,2.9509972e-20,6.4973513e-31,2.653555e-27,2.4749802e-27,1.5061454e-11,7.773783e-14,1.3817506e-18,3.215569e-20,1.8391731e-26,9.369434e-24,2.911797e-17,8.5068925e-15,1.2952018e-16,1.2164464e-16,4.935531e-19,9.578336e-27,2.2766922e-22,1.8914631e-25,8.985188e-19,2.9187946e-15,5.3028543e-19,5.251729e-16,3.664304e-28,8.525469e-24,1.7789985e-21,2.7348605e-23,3.9472473e-26,1.00405735e-19,1.0013821e-22,1.8779617e-17,1.7893941e-18,3.8013834e-23,8.719987e-25,2.990609e-17,5.4334918e-21,6.1589605e-25,1.496763e-23,1.2615675e-19,7.8381507e-13,2.9310571e-15,2.911556e-22,4.079814e-23,1.2162456e-18,2.6631096e-18,3.707995e-27,2.7937227e-21,1.3483526e-26,1.4403801e-21,1.6919599e-28,2.1303755e-22,2.1222158e-22,5.982045e-20,4.0209426e-25,1.2527043e-28,2.8064958e-30,5.998045e-26,1.0108109e-24,5.1390032e-24
761,1.1862879e-24,2.7889567e-18,1.141119e-19,4.2001847e-20,4.2749808e-19,1.7365541e-15,1.4237249e-20,2.9045407e-25,4.381374e-25,9.561162e-23,1.6338465e-21,1.4844581e-23,1.3649483e-20,9.669149e-22,3.106503e-14,8.373089e-15,2.9706105e-16,1.558865e-23,6.2797048e-21,1.4700944e-22,2.3224125e-28,1.2842051e-10,3.0757975e-14,1.5566181e-24,4.409417e-21,1.288792e-20,1.02356505e-13,6.5195503e-15,9.9842374e-20,2.6472529e-22,2.3711024e-20,1.3464614e-18,8.408497e-21,3.142307e-25,6.527753e-18,1.8664419e-17,1.0498601e-14,7.76992e-20,5.5115876e-21,2.7900569e-15,9.844288e-16,9.356117e-23,1.01822956e-17,1.4657926e-16,4.03397e-18,2.6643094e-25,1.7535588e-19,7.7238665e-23,1.0775683e-30,1.9971957e-26,3.1144425e-17,2.1736796e-21,6.6099444e-25,1.6808086e-24,5.0210384e-21,4.470515e-18,4.3178402e-11,2.1699806e-17,6.574751e-21,3.634295e-18,1.7634753e-17,1.3036294e-22,6.5412632e-18,4.0808855e-13,4.725821e-19,4.9694243e-26,5.1745912e-12,2.2305878e-15,1.0762111e-18,2.2800755e-20,1.8609274e-22,7.8673334e-19,6.838278e-13,1.2623762e-19,1.5937199e-25,2.3471725e-13,1.892834e-18,1.0,2.087249e-16,3.310742e-26,3.8673146e-18,8.049076e-20,1.5121747e-20,2.620446e-15,1.317629e-21,3.508457e-23,1.530717e-21,9.145034e-15,3.664618e-17,3.6363105e-23,6.5535604e-23,3.9294203e-23,8.131092e-23,4.6291364e-25,8.95969e-19,5.4482857e-15,2.1895554e-16,4.147906e-15,1.7839281e-18
764,4.6219673e-09,0.00013317837,2.928846e-14,4.189521e-12,2.6921319e-12,2.957225e-12,1.25149796e-14,1.5122822e-12,3.1545376e-08,7.2859586e-11,2.1002257e-11,6.3475185e-09,1.2711694e-11,1.2240784e-16,1.8878643e-05,5.9011867e-13,0.9908433,3.8258767e-15,2.533821e-10,1.4585367e-12,2.5246794e-10,8.885205e-11,8.872668e-12,5.012584e-16,5.5075866e-13,5.0922223e-15,0.008997217,4.5987446e-12,1.222254e-16,7.3137966e-17,2.0592163e-17,1.2099524e-14,4.507677e-14,2.5634133e-15,4.0934663e-14,9.272473e-13,1.7119887e-10,2.1693866e-12,6.697506e-12,6.2741683e-12,9.863915e-12,8.7779696e-08,1.6369285e-10,4.1003624e-12,2.7242854e-13,1.8908483e-16,2.980781e-13,3.9068332e-10,4.465492e-09,1.7426697e-11,2.522692e-13,1.9946274e-10,3.1110753e-18,3.405829e-16,1.2410686e-12,1.942783e-12,5.950623e-10,1.0354287e-14,4.614888e-15,4.3430046e-09,8.480291e-12,1.3164446e-12,4.3183203e-14,5.8902544e-10,2.1717453e-13,1.9627799e-20,7.3209017e-13,1.8931381e-14,5.4506257e-15,5.4508576e-14,1.6637608e-16,1.1463509e-11,1.0339098e-09,1.7488706e-14,9.2442337e-10,1.7214166e-09,6.561841e-12,5.2426245e-08,2.499005e-10,3.4177213e-18,1.610245e-13,2.8067146e-16,8.095732e-12,1.4232521e-10,1.2149745e-08,1.1798395e-12,1.2027638e-15,3.7848675e-08,1.2057464e-13,5.0353317e-09,7.605517e-11,2.6672706e-09,5.8142395e-14,3.188481e-14,3.0813732e-07,6.961902e-06,8.740993e-16,4.229859e-09,1.641163e-12
770,1.63274e-18,3.2016173e-19,7.112261e-27,3.7806042e-22,7.532158e-20,3.7788172e-29,3.4326632e-17,4.5160985e-15,3.974456e-20,3.735982e-18,1.6373267e-30,1.0,2.5128678e-23,1.681203e-20,1.0979841e-14,4.9783852e-24,1.7364106e-20,6.647017e-24,1.5343228e-15,6.554035e-23,6.998483e-16,2.683151e-30,6.6393325e-18,1.0445684e-19,1.3919671e-17,2.9001755e-27,7.955833e-16,5.579114e-27,3.761113e-22,1.8124831e-19,7.690288e-24,3.0192837e-28,1.6253606e-29,5.638467e-19,1.6194952e-27,3.850452e-22,3.8119548e-23,3.4423913e-18,6.852165e-22,3.0394669e-24,1.5742807e-26,1.5676817e-27,8.870504e-30,4.3741537e-20,3.1136392e-29,1.02621875e-26,4.1397684e-21,1.194779e-19,1.8642336e-12,4.174919e-10,1.9455672e-31,9.209323e-27,1.1651047e-19,3.4378404e-24,3.2047911e-21,8.5659944e-23,3.020972e-24,1.0824307e-21,2.7469983e-24,1.3292087e-23,4.4828106e-18,1.2615223e-22,1.2208183e-20,7.4208137e-28,2.7799091e-24,3.915245e-26,2.6922138e-23,1.7977789e-22,1.0320407e-26,2.6418785e-20,3.2082208e-18,5.009474e-17,2.49168e-28,6.1829695e-18,1.8526463e-23,8.3707806e-17,6.980321e-25,8.0300455e-24,7.838394e-27,4.757604e-18,2.9232265e-17,1.1500847e-22,1.834704e-24,2.1863465e-27,4.065767e-24,3.1929194e-20,2.8640462e-21,2.8593916e-24,9.387446e-28,2.5448917e-18,3.509916e-23,8.6072963e-16,6.254994e-14,2.147375e-11,1.556814e-24,3.230055e-14,1.3108265e-20,7.8498203e-28,9.685497e-23
773,3.1444598e-21,1.4530494e-16,7.1279317e-20,3.484674e-16,5.391134e-18,1.9546002e-14,1.1370991e-20,3.646867e-24,1.748578e-24,6.545051e-20,7.808127e-21,7.614068e-25,1.3534638e-20,5.26786e-24,3.4764194e-10,1.1724715e-13,9.1336735e-14,4.0437608e-22,7.940575e-18,8.542463e-24,5.746726e-23,0.0007609881,2.7592048e-07,2.7015826e-18,8.578905e-17,1.154842e-10,3.8939954e-12,0.0017453162,8.330544e-18,3.0359768e-18,8.5535994e-20,4.268254e-14,2.5219105e-18,1.3891697e-20,2.8287535e-09,2.4335947e-16,3.1084615e-09,6.0673436e-16,1.0121689e-17,6.4267724e-10,2.6274283e-11,1.579053e-15,2.118835e-14,1.09274735e-16,1.6733366e-16,5.848416e-22,1.660842e-14,3.8174324e-20,3.9488396e-28,1.0663581e-26,1.335561e-17,1.743197e-16,1.2047113e-25,2.3604205e-25,1.0567334e-17,9.4735085e-18,4.3758764e-11,1.4869474e-14,9.728249e-19,5.1081487e-14,2.1322312e-13,1.8587549e-16,5.826036e-11,2.473298e-14,1.8989329e-16,4.9040693e-22,9.569668e-11,2.7883112e-12,1.5415359e-19,4.784615e-25,3.840393e-20,1.3533677e-17,2.4109078e-05,1.9433909e-19,8.8785735e-20,4.601929e-12,2.1071683e-17,0.003497295,8.479633e-14,1.5924409e-21,2.5834007e-18,1.5560968e-15,6.3694785e-21,8.6091934e-14,6.8860796e-20,4.904179e-23,4.309938e-20,1.7741245e-15,3.4185038e-10,6.037896e-19,8.742896e-19,5.4628236e-11,5.5379924e-22,6.207628e-23,1.523119e-17,4.131954e-12,6.362604e-14,0.993972,1.4037029e-18
775,2.002797e-17,1.0,2.9249163e-21,1.6301539e-22,1.7371858e-20,4.9600787e-22,1.4529618e-22,1.0867243e-15,2.6416117e-16,4.8588133e-17,3.1187407e-28,6.494842e-18,2.7506199e-21,6.884573e-30,6.567879e-22,2.8725793e-22,7.190659e-21,1.6505118e-26,2.0845352e-24,6.984715e-14,4.3389177e-22,8.888586e-24,2.6957024e-27,1.4329851e-31,6.810167e-27,6.579817e-29,4.266506e-13,1.3272968e-33,3.425987e-27,3.1234912e-28,2.6825425e-26,4.770146e-32,1.608183e-23,8.841642e-25,2.0876891e-29,9.146118e-22,1.4224889e-25,1.7069275e-22,1.0584183e-27,3.533803e-23,4.8705594e-25,1.4906627e-20,1.1135274e-22,3.749435e-31,5.298921e-23,1.8821786e-32,2.899556e-27,7.298381e-21,1.3156477e-17,1.7394446e-30,1.0658933e-28,1.1297576e-27,1.9553224e-30,3.6113218e-28,1.0186315e-21,9.174833e-24,7.3012494e-21,2.4094693e-29,6.2086733e-29,2.1620654e-24,3.9368058e-21,9.6560605e-30,4.3072984e-32,2.5403615e-26,7.261951e-27,7.145852e-33,2.3510487e-24,7.6591057e-32,1.78502e-30,2.2304551e-27,2.787549e-28,1.3621672e-25,1.6970368e-25,8.026186e-24,5.2881523e-25,1.539068e-19,1.1498292e-24,3.181961e-22,3.7827392e-22,6.680668e-33,4.2901184e-22,4.139043e-28,1.6549203e-24,2.5954115e-26,8.885878e-23,3.0809675e-16,1.5195999e-27,7.8051644e-17,4.7503577e-30,6.9712004e-23,1.2260394e-22,2.6685117e-24,1.057751e-22,1.2822185e-31,1.5350676e-21,1.15686475e-23,6.2927082e-34,2.834355e-27,4.8075633e-15
780,3.6524816e-29,6.579925e-27,6.2263814e-32,4.2719238e-23,1.5451468e-24,6.1770994e-33,1.739359e-22,6.271165e-19,2.3038955e-32,1.923393e-30,2.5769633e-33,2.2488918e-20,2.8489644e-29,6.8460127e-18,1.0037288e-25,4.1012632e-26,5.6678514e-37,2.139497e-22,4.0924353e-25,1.457955e-27,8.414972e-30,4.3370936e-31,7.825201e-24,5.072106e-23,4.0006073e-26,8.232816e-29,2.5770638e-24,2.0678657e-37,1.1031774e-14,9.639046e-25,4.475491e-21,7.6832014e-29,6.666636e-27,2.8647515e-17,7.1098665e-29,1.4680725e-28,5.4398503e-24,2.3722893e-26,5.8303384e-26,8.472581e-26,4.5790032e-36,6.373918e-31,3.6761215e-35,6.3514485e-29,3.2193543e-32,1.3907216e-22,1.0054032e-18,2.7856143e-28,2.7785682e-20,1.8540542e-22,2.086449e-27,3.257331e-30,1.0,2.2262208e-13,7.419187e-24,4.0235572e-22,3.0805875e-26,1.0886258e-28,7.401557e-29,5.0445807e-34,2.2837798e-16,9.067337e-28,4.8782187e-18,2.6015862e-34,1.1592491e-25,1.3044042e-24,9.353138e-19,4.6707853e-25,2.4333807e-24,4.2397456e-16,5.261484e-20,8.682885e-23,3.9264722e-36,4.6795892e-20,1.4431461e-29,8.071984e-20,7.16264e-32,9.625146e-27,4.4159743e-32,3.2267098e-15,9.6592875e-18,5.440017e-16,1.6436347e-30,5.9836785e-23,4.398983e-29,2.022527e-26,4.4770175e-18,9.9112515e-30,4.0046602e-30,3.14618e-33,4.7048392e-30,3.1204712e-25,3.107075e-16,7.464157e-23,9.988943e-31,7.65264e-35,1.0466619e-20,8.648811e-36,5.3621938e-18
781,1.717729e-17,1.2565166e-16,9.460157e-12,5.563966e-17,3.180698e-11,2.358913e-13,4.533763e-12,2.6557656e-17,2.3131858e-17,1.5097166e-12,1.8098089e-27,4.2694207e-20,3.8034865e-23,9.089429e-21,1.7677722e-17,6.6338705e-16,3.155468e-20,3.649666e-15,3.980299e-19,6.0375815e-16,2.2134293e-17,1.2099949e-12,7.876376e-18,2.764991e-13,1.5691099e-14,6.769339e-14,2.0022066e-19,1.1283651e-14,5.4118614e-18,8.844299e-19,4.988456e-18,3.8666367e-10,3.7858482e-19,1.03195526e-16,1.1636556e-13,4.831546e-19,3.093353e-14,2.4576456e-08,5.6893715e-11,0.9999999,6.461291e-08,4.3210164e-20,1.519172e-18,2.2587573e-16,8.802131e-18,2.746544e-19,2.6904092e-21,4.536477e-13,3.081287e-22,1.4864575e-24,1.3519162e-19,7.213021e-21,3.684023e-21,1.0365573e-28,1.3284238e-14,1.194113e-20,1.1032949e-22,1.0715357e-09,2.6388243e-14,5.3813555e-17,4.911039e-12,1.609146e-16,2.5587057e-17,6.773374e-20,2.7805203e-19,7.2737e-21,1.5709386e-19,3.7090034e-17,1.9255082e-14,2.8036912e-23,3.7652363e-20,1.4001937e-19,1.5346797e-15,1.29055015e-17,1.31082336e-17,1.0981384e-15,2.3310352e-13,3.448891e-14,3.268918e-16,2.7458656e-17,2.7274344e-21,3.4425686e-14,4.8858957e-16,2.6286789e-20,6.1285464e-15,5.810961e-16,1.6847089e-19,4.141834e-15,1.1682243e-19,5.1768316e-12,1.284519e-13,2.0129953e-21,7.145415e-18,6.623697e-26,2.315861e-17,8.4118726e-19,3.4864852e-14,8.135513e-19,3.759546e-16
782,4.429568e-19,1.2082384e-22,1.8804076e-23,9.364076e-16,1.920734e-20,9.305116e-22,4.5416477e-16,2.2698006e-20,8.372386e-30,2.1722747e-17,2.1109982e-32,2.2388536e-14,6.5379257e-24,7.4843e-27,8.091194e-19,7.672644e-25,3.0977638e-29,1.3877261e-24,3.8546815e-16,6.759062e-24,4.9319573e-18,1.5087426e-25,1.3526051e-15,1.1323392e-17,1.0,1.3381278e-22,3.615103e-18,1.243362e-23,5.0545063e-17,2.7178953e-17,2.536549e-24,1.2885984e-23,2.444462e-31,7.9481204e-18,9.46353e-20,3.895632e-22,6.406511e-23,4.4543124e-13,3.9013543e-16,1.9828732e-16,1.8772192e-22,3.5751377e-27,9.0327883e-26,4.7437604e-10,6.0607856e-27,8.7627395e-24,5.0328564e-19,7.762125e-21,2.1571087e-14,1.2846408e-18,6.2724075e-27,7.5102477e-25,9.2492454e-20,7.228381e-24,4.2482612e-16,1.0149163e-20,2.8045593e-22,3.775555e-17,1.6725865e-20,4.3205411e-19,9.150164e-15,6.232322e-17,1.5094048e-17,2.4905802e-26,5.4267455e-26,1.2165512e-19,1.19425716e-23,7.846256e-21,4.267028e-20,1.6703502e-18,4.1819972e-17,1.8020833e-15,1.155048e-23,1.1028403e-15,5.0616858e-24,1.7429611e-12,1.5768747e-14,2.798963e-19,3.4017161e-25,1.4085254e-10,1.5123246e-20,3.2519735e-19,8.3157905e-23,3.9054892e-26,3.5995013e-24,2.8851485e-18,4.300335e-18,1.3387769e-21,4.664845e-22,2.577906e-19,9.021452e-20,3.050729e-20,8.340254e-15,2.4131909e-17,5.497547e-26,2.8636953e-22,1.4348464e-14,3.2882976e-20,5.2153756e-23
783,1.8280737e-32,8.549399e-33,5.8575084e-35,2.8892163e-23,2.1409344e-29,5.9992004e-37,1.6666353e-23,8.8298205e-23,1.560546e-34,2.7745222e-35,1.7703322e-37,3.5487097e-27,8.065259e-31,9.545314e-22,9.107932e-28,5.5193473e-30,0.0,1.4487451e-21,6.742604e-32,1.3219388e-28,2.4434364e-31,2.2148019e-36,9.162433e-28,3.1482414e-28,3.5742747e-29,3.4878867e-34,7.7749545e-29,0.0,4.7613083e-18,6.208531e-29,1.0149751e-26,2.8590992e-30,9.203519e-29,3.7274816e-19,1.0593786e-29,7.1650066e-35,4.571576e-25,1.9816977e-27,1.0694303e-25,4.320324e-28,5.563868e-37,2.9824988e-31,6.381656e-38,3.2841528e-32,1.0890782e-36,6.951454e-20,1.2760227e-22,1.1359974e-28,6.103323e-24,1.7566506e-28,1.4953284e-26,5.8992484e-32,1.0,6.3978146e-16,2.8422357e-28,1.1591265e-23,2.4256954e-33,1.718786e-30,9.823707e-28,9.01495e-35,6.3435662e-18,4.434596e-31,8.249637e-21,2.1548641e-36,5.6894444e-31,5.1784712e-27,4.3694778e-23,2.1697532e-28,1.7023518e-27,2.9429047e-19,1.9545807e-26,5.1698286e-26,0.0,1.428743e-25,1.416045e-34,5.0365475e-25,1.1940773e-34,1.0280078e-29,6.6184924e-34,1.3407646e-14,2.2156543e-22,2.7497456e-16,9.5412345e-30,7.611839e-23,9.940938e-30,8.5402246e-29,3.204328e-20,2.3633477e-33,4.9481374e-36,8.540422e-36,4.0921556e-32,3.9031874e-30,2.6675793e-21,3.56072e-29,1.0964814e-29,0.0,2.599686e-23,0.0,3.4873076e-23
786,1.6947688e-29,7.120161e-27,6.351783e-23,2.3324654e-26,1.3304468e-30,8.925424e-30,2.3888302e-30,4.5293603e-25,8.34151e-34,5.6970645e-32,6.4526216e-23,7.361911e-36,2.3168008e-37,0.0,3.4284598e-26,5.195703e-28,1.150162e-25,6.274238e-31,2.9606858e-33,4.3888354e-32,0.0,4.8275287e-27,5.8198927e-34,1.0048577e-35,3.4082937e-37,1.3045231e-32,1.0298371e-21,5.397929e-24,6.951908e-19,0.0,4.298205e-32,1.2794808e-26,2.7129772e-23,9.365762e-37,1.2456752e-21,1.9441655e-23,2.8689632e-31,3.409177e-30,1.2562429e-32,9.9392363e-29,1.967555e-31,1.492912e-33,1.0,2.2837124e-29,6.055458e-16,2.285431e-35,4.4651863e-38,3.3000298e-30,0.0,5.468023e-38,4.982223e-24,2.0334153e-30,1.9960104e-38,2.0721612e-37,2.0611803e-36,1.2394263e-31,3.5365045e-28,4.678805e-27,4.2876786e-23,4.3624337e-30,4.2359227e-27,7.949804e-29,5.3831546e-35,1.04619565e-26,7.230864e-24,8.615384e-37,4.793229e-21,3.962677e-28,5.882766e-28,9.195548e-30,1.2362872e-37,3.7880085e-30,3.640945e-24,9.046856e-19,1.2582259e-36,1.0691392e-20,1.8366573e-32,1.8168793e-26,6.646134e-30,0.0,1.1966933e-29,1.1693191e-15,7.6034323e-28,1.4889749e-20,4.1084176e-27,3.814645e-31,1.2177813e-27,1.0480057e-25,2.2683716e-28,6.472965e-29,1.1922588e-23,1.1905699e-35,1.1881547e-30,0.0,2.879215e-23,3.337984e-32,5.3482587e-34,1.3815623e-31,1.3767943e-33
790,9.547359e-17,3.5542855e-19,3.5223923e-18,1.8110357e-11,1.047957e-15,9.701903e-22,5.8266e-12,2.5158938e-08,1.4392385e-16,1.6076251e-19,2.4728385e-23,1.9528206e-16,7.075765e-13,5.19665e-11,1.2111182e-14,3.4434485e-18,2.4907943e-26,0.053532038,3.785311e-17,7.1107524e-13,6.7631774e-16,7.8205644e-23,2.0224543e-18,7.3565784e-17,7.719082e-15,9.901151e-21,2.2439378e-17,1.1204493e-22,2.6636208e-12,1.0648162e-17,1.3614026e-15,4.2967005e-19,1.0543447e-15,9.033505e-09,1.7248454e-15,1.9265035e-22,2.4022314e-15,6.0727936e-13,6.3477513e-15,1.5155763e-16,3.4540222e-20,8.276732e-13,5.915541e-21,8.5460165e-20,6.574767e-20,4.2298742e-09,1.19214365e-14,9.991899e-12,1.2335919e-08,1.5511814e-14,4.7179716e-10,3.8898037e-22,0.94637114,8.144775e-06,1.1020156e-12,2.266442e-10,2.791036e-19,1.0569143e-14,1.3505011e-12,7.306627e-17,4.6912396e-10,2.8736883e-17,7.927573e-11,1.8796969e-20,1.2218429e-17,8.7351575e-16,5.8822494e-17,3.1678893e-17,2.5815073e-12,5.752565e-10,9.985462e-15,2.0432407e-14,3.645455e-24,9.795838e-15,1.0932862e-18,1.10579657e-13,1.1397389e-17,1.2845452e-18,6.9451325e-20,2.5394913e-06,2.05052e-12,2.1854838e-08,1.629688e-14,3.2719305e-09,1.5104115e-15,1.8482668e-15,8.608158e-05,2.2976945e-17,7.748967e-23,6.1158215e-18,6.751464e-19,4.278491e-14,1.4809856e-11,1.0761188e-18,5.1667553e-14,1.9076223e-21,9.16842e-15,1.2159433e-23,3.3415534e-12
791,1.2828651e-15,1.4597224e-15,1.0,1.227124e-16,1.222256e-16,3.684177e-14,3.774603e-14,2.4398784e-16,1.0640787e-18,4.2509298e-19,2.9340955e-18,7.4386314e-23,2.784412e-22,8.357092e-25,2.1484516e-23,1.0757391e-18,6.069967e-21,1.17601906e-17,4.660736e-22,6.40489e-18,8.367755e-23,8.006434e-16,6.4358347e-22,2.1710712e-19,8.231342e-21,1.3758906e-19,1.834372e-20,6.0627033e-20,7.607761e-19,6.622012e-24,7.652922e-15,1.1533832e-09,3.3341023e-17,5.629556e-16,1.2137379e-11,3.0456073e-16,1.731216e-23,2.714436e-16,3.0224174e-21,1.6975627e-12,5.708522e-12,4.326918e-22,7.352451e-14,2.4999817e-21,5.0180335e-13,1.2040396e-19,1.1434916e-23,3.0640046e-18,1.2949129e-27,6.2429953e-28,3.6510634e-20,1.8061268e-26,5.1058044e-24,2.499906e-28,1.3994142e-19,2.2711021e-18,2.4812435e-23,4.0067497e-17,8.2783495e-15,5.825963e-17,1.4458683e-14,2.1924952e-18,5.6325812e-25,4.4821083e-26,1.2506766e-18,1.1184296e-18,6.930385e-18,2.1270139e-22,2.3198039e-14,3.0155176e-22,1.3369308e-19,1.7594265e-21,1.777848e-18,1.436779e-15,9.196068e-24,2.780981e-16,4.128422e-17,1.4596972e-19,1.0506542e-20,2.1090721e-19,2.2940859e-21,9.954967e-10,1.1739246e-19,1.6156858e-22,1.1542933e-18,2.6758272e-19,1.6303367e-19,1.446849e-16,8.530475e-25,1.2114432e-19,9.307516e-10,3.367182e-24,2.9081447e-17,8.809074e-28,1.285942e-15,1.62735e-24,4.8528043e-20,2.1826772e-22,1.37154455e-14
795,1.4769565e-16,9.411499e-22,8.5448345e-18,2.1371276e-18,3.5803537e-18,8.916837e-25,3.873248e-19,8.694397e-13,1.3144385e-25,1.3737467e-25,2.144723e-18,2.7525988e-17,4.131144e-26,8.990507e-33,1.7304246e-22,1.4998087e-24,4.569942e-23,2.4239215e-24,8.9274443e-20,7.547949e-20,1.6565023e-28,1.7641736e-26,6.886287e-28,1.6652973e-27,8.453998e-23,1.9664139e-24,1.2247302e-15,1.7931885e-31,1.7193279e-18,6.72631e-34,1.6405385e-17,4.0330477e-25,4.809092e-20,1.0403262e-25,1.836586e-26,1.5225495e-17,6.6489596e-27,1.282005e-21,1.5954823e-27,4.4558064e-25,1.564424e-22,6.3520447e-32,1.2437365e-12,2.6981842e-14,6.4954923e-16,6.1256084e-28,7.481666e-29,1.1784265e-24,3.8654998e-26,1.2715985e-18,8.209886e-30,1.9374518e-29,4.7839188e-26,6.2338916e-32,5.5581815e-30,2.0366468e-28,3.580587e-25,1.0521342e-20,7.469535e-17,5.3878486e-24,1.0172356e-17,1.0024049e-25,4.1028772e-25,3.2159968e-21,9.028508e-28,8.528945e-25,2.4315805e-24,5.2640136e-20,1.0833301e-23,1.4027369e-14,4.0638772e-23,7.706993e-14,5.5234025e-26,1.0,2.3608452e-31,4.5402422e-17,1.7394692e-25,1.1166052e-25,6.3631406e-28,2.1489634e-27,8.3281266e-26,4.953308e-15,8.646836e-20,7.767022e-26,3.7437135e-26,5.5098183e-11,9.919043e-15,4.546011e-18,7.370628e-27,2.3691103e-15,1.1315454e-16,8.646744e-26,1.0001602e-15,2.0860859e-32,1.2304656e-17,4.0928435e-24,1.3790931e-23,3.2863402e-28,9.194915e-23
